Product ID,Website SKU,Grace SKU,QB Match Status,Category,Family,Shape,Color,Capacity,Capacity (oz),Capacity (ml),Applicator,Cap Color,Cap Style,Neck Thread Size,Neck Thread (Web),Height with Cap,Height without Cap,Diameter,Bottle Weight (g),Case Weight (g),Case Quantity,QB Price,Web Price (1pc),Web Price (10pc),Web Price (12pc),Stock Status,Item Name,Item Description,Item Type (Web),Product Type (ML),Use Case Description,Product URL,Data Grade,Usage,Product Type,Bottle Collection,Component Group,Use Case URL
BB-GB-030-0053,GBBstnBlu1ozRollonShnSl,GB-BSR-BLU-30ML-RON-SSLV,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,30 ml (1.01 oz),1,30,Roll-On,Shiny Silver,Roll-On,20-400,20-400,97 ±1 mm,78 ±1 mm,33 ±0.5 mm,55.44,20274.78,360,0.92,0.92,0.72,0.87,In Stock,Boston Round 30 ml (1.01 oz) Blue Glass Bottle with Roll-On Shiny Silver Cap,"Boston rounddesign30ml,1oz Cobalt blue glass bottlewithplastic roller ball plugandshiny silver cap.",Clear glass roll on bottles.  Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/Boston-Round-Blue-Glass-Roll-on-Bottle-Shiny-Silver-Cap-1oz,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-030-0054,GBBstnBlu1ozWhtDropper,GB-BSR-CBL-30ML-WHT-T-01,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,30 ml (1.01 oz),1.01,30,N/A,White,Tall,20-400,20-400,97 ±1 mm,78 ±1 mm,33 ±0.5 mm,55.44,20274.78,360,0.72,0.72,0.57,0.68,In Stock,Boston Round 30 ml (1.01 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 30ml, 1oz Cobalt blue glass bottle with white dropper...",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper
BB-GB-030-0055,GBBstnBlu1ozWhtDropperShnGlTrim,GB-BSR-CBL-30ML-WHT-T-02,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,30 ml (1.01 oz),1.01,30,N/A,White,Tall,20-400,20-400,102 ±2 mm,78 ±1 mm,33 ±0.5 mm,55.44,20274.78,360,0.87,0.72,0.57,0.68,In Stock,Boston Round 30 ml (1.01 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 30ml, 1oz Cobalt blue glass bottle and white dropper with a shiny gold trim cap.",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper-shiny-gold-trim-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper-shiny-gold-trim-cap
BB-GB-030-0056,GBBstnBlu1ozWhtDropperShnSlTrim,GB-BSR-CBL-30ML-WHT-T-03,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,30 ml (1.01 oz),1.01,30,N/A,White,Tall,20-400,20-400,102 ±2 mm,78 ±1 mm,33 ±0.5 mm,55.44,20274.78,360,0.87,0.72,0.57,0.68,In Stock,Boston Round 30 ml (1.01 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 30ml, 1oz Cobalt blue glass bottle and white dropper with a shiny silver trim cap...",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper-shiny-silver-trim-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-design-1-oz-cobalt-blue-glass-bottle-white-dropper-shiny-silver-trim-cap
BB-GB-060-0038,GBBstnBlu2ozBlkCapSht,GB-BSR-BLU-60ML-BLK-S,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,N/A,Black,Short,20-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.5,0.5,0.4,0.48,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle Short Black Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithshort black cap00.",Boston Round Glass Bottles With Caps,Glass Bottle,"Perfume oils, aroma oils, body oils, fragrance oils, essential oils, aromatherapy oils.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-short-black-cap,B — no applicator,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0039,GBBstnBlu2ozBlkDropper,GB-BSR-CBL-60ML-BLK-T-01,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,N/A,Black,Tall,24-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.75,0.75,0.59,0.71,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle Tall Black Cap,"Boston round design 2 ounce cobalt blue glass bottle with black dropper,..",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-black-dropper-black-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-black-dropper-black-cap
BB-GB-060-0040,GBBstnBlu2ozBlkDropperShnGlTrim,GB-BSR-CBL-60ML-BLK-T-02,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,N/A,Black,Tall,24-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.9,0.75,0.59,0.71,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle Tall Black Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle and black dropper with a shiny gold trim cap...",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-black-dropper-shiny-silver-trim-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-black-dropper-shiny-silver-trim-cap
BB-GB-060-0041,GBBstnBlu2ozMtlRollonGl,GB-BSR-CBL-60ML-MRL-SGLD,Website Only - No QB Match,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,Metal Roller,Shiny Gold,Screw Cap,24-400,20-400,117 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,1.05,1.05,0.83,1,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle with Metal Roller Shiny Gold Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle with plastic roller ball plug and shiny gold cap. For perfume or fragrance oil, essential oils, body oils, thin lotions and ointments.",Boston Round Roll-On Bottle,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,B — no thread,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap
BB-GB-060-0042,GBBstnBlu2ozMtlRollonMattBlk,GB-BSR-BLU-60ML-MRO-MBLK,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Metal Roll-On,Matte Black,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,1.1,1.1,0.88,1.05,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Metal Roll-On Matte Black Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithmetal roller ball plugandmatte black cap.","Clear and colored glass roll on bottles with steel roller-balls, capacity range 1oz and more.",Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-metal-roller-ball-matte-black-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0043,GBBstnBlu2ozMtlRollonMattGl,GB-BSR-CBL-60ML-MRL-MGLD,Website Only - No QB Match,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,Metal Roller,Matte Gold,Screw Cap,24-400,20-400,117 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,1.1,1.1,0.88,1.05,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle with Metal Roller Matte Gold Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle with metal roller ball plug and matte gold cap. For perfume or fragrance oil, essential oils, body oils, thin lotions and ointments.",Boston Round Roll-On Bottle,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,B — no thread,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap
BB-GB-060-0044,GBBstnBlu2ozMtlRollonMattSl,GB-BSR-BLU-60ML-MRO-MSLV,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Metal Roll-On,Matte Silver,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,1.1,1.1,0.88,1.05,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Metal Roll-On Matte Silver Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithmetal roller ball plugandmatte silver cap.","Clear and colored glass roll on bottles with steel roller-balls, capacity range 1oz and more.",Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-metal-roller-ball-matte-silver-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0045,GBBstnBlu2ozMtlRollonShnSl,GB-BSR-BLU-60ML-MRO-SSLV,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Metal Roll-On,Shiny Silver,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,1.1,1.1,0.88,1.05,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Metal Roll-On Shiny Silver Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithmetal roller ball plugandshiny silver cap.","Clear and colored glass roll on bottles with steel roller-balls, capacity range 1oz and more.",Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-metal-roller-ball-shiny-silver-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0046,GBBstnBlu2ozRollonGl,GB-BSR-BLU-60ML-RON-GLD,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Roll-On,Gold,Screw Cap,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Roll-On Gold Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithplastic roller ball plugandshiny gold cap.",Clear glass roll on bottles. Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-gold-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0047,GBBstnBlu2ozRollonMattBlk,GB-BSR-BLU-60ML-RON-MBLK,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Roll-On,Matte Black,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Roll-On Matte Black Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithplastic roller ball plugandmatte black cap.",Clear glass roll on bottles. Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-matte-black-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0048,GBBstnBlu2ozRollonMattGl,GB-BSR-BLU-60ML-RON-MGLD,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Roll-On,Matte Gold,Screw Cap,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Roll-On Matte Gold Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithplastic roller ball plugandmatte gold cap.",Clear glass roll on bottles. Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-matte-gold-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0049,GBBstnBlu2ozRollonMattSl,GB-BSR-BLU-60ML-RON-MSLV,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Roll-On,Matte Silver,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Roll-On Matte Silver Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithplastic roller ball plugandmatte silver cap.",Clear glass roll on bottles. Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-matte-silver-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0050,GBBstnBlu2ozRollonShnBlk,GB-BSR-CBL-60ML-RBL-SBLK,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,Roller Ball,Shiny Black,Roll-On,24-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle with Roller Ball Shiny Black Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle with plastic roller ball plug and matte black cap.",Clear glass roll on bottles.  Capacity range 1oz and more,Glass Bottle,,https://www.bestbottles.com/product/Boston-Round-Blue-Glass-Roll-on-Bottle-Black-Cap-2oz,B — no thread,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/Boston-Round-Blue-Glass-Roll-on-Bottle-Black-Cap-2oz
BB-GB-060-0051,GBBstnBlu2ozRollonShnSl,GB-BSR-BLU-60ML-RON-SSLV,Matched to QB,Glass Bottle,Boston Round,Standard,Blue,60 ml (2.03 oz),2,60,Roll-On,Shiny Silver,Roll-On,20-400,20-400,111 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.95,0.95,0.75,0.9,In Stock,Boston Round 60 ml (2.03 oz) Blue Glass Bottle with Roll-On Shiny Silver Cap,"Boston rounddesign60ml,2oz Cobalt blue glass bottlewithplastic roller ball plugandshiny silver cap.",Clear glass roll on bottles. Capacity range 1oz and more,Glass Bottle,"Perfume oil, fragrance oil, essential oils, body oils, thin lotions and ointments.",https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-plastic-roller-ball-shiny-silver-cap,A,Roll-On & Topical,Boston Round Bottle,Boston Round Collection,N/A,
BB-GB-060-0052,GBBstnBlu2ozWhtDropper,GB-BSR-CBL-60ML-WHT-T-01,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,N/A,White,Tall,24-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.75,0.75,0.59,0.71,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle with white dropper.",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper
BB-GB-060-0053,GBBstnBlu2ozWhtDropperShnGlTrim,GB-BSR-CBL-60ML-WHT-T-02,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,N/A,White,Tall,24-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.9,0.75,0.59,0.71,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle and white dropper with a shiny gold trim cap...",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper-shiny-gold-trim-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper-shiny-gold-trim-cap
BB-GB-060-0054,GBBstnBlu2ozWhtDropperShnSlTrim,GB-BSR-CBL-60ML-WHT-T-03,Matched to QB,Glass Bottle,Boston Round,Standard,Cobalt Blue,60 ml (2.03 oz),2.03,60,N/A,White,Tall,24-400,20-400,110 ±2 mm,94 ±1 mm,39 ±0.5 mm,68,17320,240,0.9,0.75,0.59,0.71,In Stock,Boston Round 60 ml (2.03 oz) Cobalt Blue Glass Bottle Tall White Cap,"Boston round design 60ml, 2oz Cobalt blue glass bottle and white dropper with a shiny silver trim cap...",Large Selection of Dropper Bottles,Glass Bottle,,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper-shiny-silver-trim-cap,B — no applicator; no thread,Serum & Dropper,Boston Round Bottle,Boston Round Collection,N/A,https://www.bestbottles.com/product/boston-round-2-oz-cobalt-blue-glass-bottle-white-dropper-shiny-silver-trim-cap
BB-GB-355-0001,GBCB12ozPear,GB-DEC-CLR-355ML-T,Matched to QB,Glass Bottle,Decorative,Pear,Clear,355 ml (12 oz),12,355,N/A,Clear,Tall,N/A,Ground glass neck with glass stopper,192 ±2 mm,52.2,92 ±1 mm,130,21840,240,7.7,7.7,6.1,7.32,Out of Stock,Decorative 355 ml (12 oz) Clear Glass Bottle Tall Cap,Pear shaped blue bottle with glass stopper. Capacity : 12oz (336ml),Large Decorative Perfume Bottles,Glass Bottle,,https://www.bestbottles.com/product/Apothecary-style-clear-glass-bottle-Pear-12oz-glass-bottle-stopper,C — no applicator; no cap color; no thread,Bridal & Gift,Decorative Bottle,Specialty & Decorative,N/A,https://www.bestbottles.com/product/Apothecary-style-clear-glass-bottle-Pear-12oz-glass-bottle-stopper
BB-GB-100-0001,GBCrcl100AnSpBlk,GB-CIR-CLR-100ML-ASP-BLK,Matched to QB,Glass Bottle,Circle,Standard,Clear,100 ml (3.38 oz),3.5,100,Antique Sprayer,Black,Spray,18-415,18-415,136 ±2 mm,105 ±2 mm,78 ±1 mm,99,27730,270,5.9,5.9,4.67,5.61,In Stock,Circle 100 ml (3.38 oz) Clear Glass Bottle with Antique Sprayer Black Cap,"Circledesign100 ml,  3 1/2oz Clear glass bottle  withblack vintage style bulb sprayerwithshiny silver collar cap.",Antique Style Bulb Spray Bottles,Glass Bottle,"For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spray ers enhance the beauty of your product.",https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap,A,Perfume & Fragrance,Glass Bottle,Circle Collection,N/A,
BB-GB-100-0002,GBCrcl100AnSpGl,GB-CIR-CLR-100ML-ASP-GLD,Matched to QB,Glass Bottle,Circle,Standard,Clear,100 ml (3.38 oz),3.5,100,Antique Sprayer,Gold,Screw Cap,18-415,18-415,136 ±2 mm,105 ±2 mm,78 ±1 mm,99,27730,270,5.9,5.9,4.67,5.61,In Stock,Circle 100 ml (3.38 oz) Clear Glass Bottle with Antique Sprayer Gold Cap,"Circledesign100 ml,  3 1/2oz Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.",Antique Style Bulb Spray Bottles,Glass Bottle,"For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spray ers enhance the beauty of your product.",https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,A,Perfume & Fragrance,Glass Bottle,Circle Collection,N/A,
BB-GB-100-0003,GBCrcl100AnSpIvyGl,GB-CIR-CLR-100ML-ASP-IVGD,Matched to QB,Glass Bottle,Circle,Standard,Clear,100 ml (3.38 oz),3.5,100,Antique Sprayer,Ivory Gold,Screw Cap,18-415,18-415,136 ±2 mm,105 ±2 mm,78 ±1 mm,99,27730,270,5.9,5.9,4.67,5.61,In Stock,Circle 100 ml (3.38 oz) Clear Glass Bottle with Antique Sprayer Ivory Gold Cap,"Circledesign100 ml,  3 1/2oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.",Antique Style Bulb Spray Bottles,Glass Bottle,"For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spray ers enhance the beauty of your product.",https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap,A,Perfume & Fragrance,Glass Bottle,Circle Collection,N/A,
BB-GB-100-0004,GBCrcl100AnSpIvySl,GB-CIR-CLR-100ML-ASP-IVSL,Matched to QB,Glass Bottle,Circle,Standard,Clear,100 ml (3.38 oz),3.5,100,Antique Sprayer,Ivory Silver,Spray,18-415,18-415,136 ±2 mm,105 ±2 mm,78 ±1 mm,99,27730,270,5.9,5.9,4.67,5.61,In Stock,Circle 100 ml (3.38 oz) Clear Glass Bottle with Antique Sprayer Ivory Silver Cap,"Circledesign100 ml,  3 1/2oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.",Antique Style Bulb Spray Bottles,Glass Bottle,"For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spray ers enhance the beauty of your product.",https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap,A,Perfume & Fragrance,Glass Bottle,Circle Collection,N/A,
BB-GB-100-0005,GBCrcl100AnSpLvn,GB-CIR-CLR-100ML-ASP-LVN,Matched to QB,Glass Bottle,Circle,Standard,Clear,100 ml (3.38 oz),3.5,100,Antique Sprayer,Lavender,Spray,18-415,18-415,136 ±2 mm,105 ±2 mm,78 ±1 mm,99,27730,270,5.9,5.9,4.67,5.61,Out of Stock,Circle 100 ml (3.38 oz) Clear Glass Bottle with Antique Sprayer Lavender Cap,"Circledesign100 ml,  3 1/2oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.",Antique Style Bulb Spray Bottles,Glass Bottle,"For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spray ers enhance the beauty of your product.",https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,A,Perfume & Fragrance,Glass Bottle,Circle Collection,N/A,
